churn,MonthlyRevenue,TotalRecurringCharge,OverageMinutes,PercChangeRevenues,MonthlyMinutes,PercChangeMinutes,RoamingCalls,DroppedCalls,BlockedCalls,CustomerCareCalls,MonthsInService,CurrentEquipmentDays,HandsetPrice,HandsetRefurbished,HandsetWebCapable,AgeHH1,CreditRating,IncomeGroup,Occupation,ReferralsMadeBySubscriber
No,127.65,63.0,170.0,-54.0,1534.0,-24.0,0.0,1.7,4.3,7.3,13,55.0,150,No,Yes,36.0,5-Low,0,Other,0
No,31.66,30.0,2.0,-1.7,186.0,-170.0,0.0,1.3,2.7,0.3,15,455.0,30,No,Yes,48.0,4-Medium,5,Self,0
No,54.99,65.0,0.0,0.0,773.0,383.0,0.0,0.7,7.3,23.7,7,185.0,Unknown,No,Yes,26.0,5-Low,3,Other,0
No,125.55,34.0,215.0,-125.5,973.0,-973.0,7.4,14.0,1.3,1.7,9,271.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,66.12,45.0,77.0,-22.3,512.0,-64.0,0.3,4.0,0.0,0.0,21,629.0,Unknown,No,Yes,32.0,3-Good,2,Student,0
No,54.34,60.0,0.0,-0.4,430.0,60.0,0.0,1.7,0.0,8.0,11,335.0,Unknown,No,Yes,26.0,5-Low,5,Other,0
No,13.51,10.0,9.0,10.5,305.0,190.0,0.0,3.7,0.0,0.0,15,399.0,60,Yes,Yes,40.0,1-Highest,9,Other,0
No,120.94,70.0,176.0,26.6,814.0,94.0,0.0,6.3,10.7,3.7,9,279.0,Unknown,No,Yes,44.0,4-Medium,4,Other,0
Yes,95.88,40.0,173.0,-20.6,658.0,-40.0,0.0,3.3,3.0,15.7,10,303.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,67.21,70.0,0.0,-1.2,487.0,173.0,0.0,1.7,3.3,2.7,8,217.0,Unknown,No,Yes,,3-Good,0,Other,0
No,44.99,40.0,0.0,-15.0,151.0,89.0,0.0,3.3,1.0,0.0,11,55.0,100,Yes,Yes,,3-Good,0,Other,0
No,54.03,30.0,49.0,13.2,174.0,63.0,6.8,3.7,0.3,0.0,25,33.0,80,No,Yes,0.0,1-Highest,0,Other,0
No,45.6,45.0,29.0,16.4,601.0,327.0,0.6,0.0,0.0,0.0,11,342.0,Unknown,No,Yes,0.0,7-Lowest,7,Other,0
No,50.98,60.0,0.0,0.0,420.0,-153.0,0.0,11.3,3.3,0.0,7,153.0,60,No,Yes,48.0,7-Lowest,1,Other,0
Yes,10.95,10.0,0.0,-1.0,10.0,-10.0,0.0,1.0,1.0,0.3,11,121.0,150,Yes,Yes,70.0,2-High,7,Other,0
No,51.05,60.0,0.0,-0.1,445.0,53.0,0.6,0.0,0.0,0.0,11,346.0,Unknown,No,Yes,52.0,2-High,7,Self,1
No,17.26,10.0,24.0,-6.3,503.0,41.0,0.0,16.3,0.7,3.0,18,547.0,Unknown,No,Yes,34.0,2-High,9,Professional,0
No,96.34,98.0,223.0,-34.6,1396.0,682.0,0.9,22.3,3.3,1.0,7,34.0,150,No,Yes,0.0,2-High,0,Other,0
Yes,52.62,62.0,26.0,26.5,232.0,186.0,0.6,1.0,16.3,1.3,7,213.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
Yes,37.09,45.0,6.0,6.3,197.0,292.0,0.0,0.7,0.0,0.0,13,371.0,Unknown,No,Yes,32.0,2-High,5,Other,0
No,132.67,100.0,125.0,127.3,976.0,1253.0,0.0,4.3,5.7,0.0,24,729.0,Unknown,No,Yes,48.0,4-Medium,6,Self,0
No,49.97,55.0,0.0,0.2,302.0,4.0,0.0,2.3,1.3,0.0,31,587.0,30,No,Yes,42.0,3-Good,5,Professional,0
No,67.64,45.0,86.0,-32.6,473.0,-395.0,0.0,4.7,2.0,6.7,10,297.0,Unknown,No,Yes,56.0,5-Low,6,Other,0
No,103.89,47.0,189.0,21.2,814.0,85.0,1.3,4.3,18.0,1.3,32,213.0,130,No,Yes,42.0,3-Good,7,Other,0
No,47.8,46.0,0.0,-31.4,64.0,16.0,1.7,0.3,0.0,0.0,35,285.0,30,No,Yes,50.0,1-Highest,9,Clerical,0
Yes,55.04,60.0,41.0,-55.0,860.0,-856.0,0.0,15.7,16.0,0.0,16,471.0,Unknown,No,Yes,46.0,2-High,7,Professional,0
No,30.26,30.0,0.0,-0.3,80.0,-19.0,0.0,0.3,4.3,0.0,24,744.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,37.43,30.0,21.0,4.5,190.0,24.0,0.0,2.0,7.7,0.7,20,605.0,Unknown,Yes,Yes,54.0,2-High,7,Professional,0
No,61.04,39.0,38.0,-21.1,338.0,-298.0,0.4,1.3,1.7,0.7,45,548.0,30,No,Yes,50.0,5-Low,4,Other,0
Yes,57.95,66.0,0.0,-8.0,347.0,-326.0,0.0,8.7,0.7,0.3,44,1148.0,30,No,No,42.0,4-Medium,3,Other,0
Yes,59.89,50.0,33.0,29.7,470.0,162.0,0.0,11.0,3.7,0.3,23,330.0,150,No,Yes,28.0,1-Highest,3,Other,0
Yes,55.05,59.0,12.0,-5.1,132.0,-132.0,0.0,3.0,5.3,2.0,20,591.0,Unknown,No,Yes,42.0,2-High,5,Other,0
No,111.44,50.0,202.0,80.9,1150.0,321.0,0.0,12.7,1.0,0.0,41,435.0,30,No,No,40.0,1-Highest,6,Professional,0
No,29.99,40.0,0.0,0.0,134.0,3.0,0.0,0.7,0.0,0.0,12,363.0,Unknown,No,Yes,26.0,2-High,3,Other,0
Yes,41.3,44.0,0.0,-0.2,350.0,-154.0,0.0,4.3,0.0,2.0,12,36.0,130,Yes,Yes,0.0,5-Low,0,Other,0
No,85.56,40.0,158.0,65.3,532.0,314.0,0.0,1.7,2.3,0.0,13,376.0,Unknown,No,Yes,44.0,2-High,7,Other,0
No,127.48,70.0,182.0,-7.9,1273.0,-206.0,0.0,19.3,1.0,2.7,11,312.0,Unknown,No,Yes,48.0,3-Good,8,Other,0
No,70.14,50.0,60.0,14.2,580.0,102.0,0.0,2.7,4.3,7.3,23,133.0,30,No,Yes,46.0,3-Good,4,Other,1
No,41.78,40.0,31.0,34.3,277.0,354.0,0.6,0.3,0.7,0.7,7,204.0,Unknown,No,Yes,28.0,4-Medium,1,Other,0
No,47.76,50.0,17.0,-6.8,362.0,0.0,0.0,6.0,0.0,0.0,11,12.0,130,No,Yes,34.0,2-High,9,Professional,0
Yes,84.25,85.0,27.0,11.8,2298.0,-238.0,0.1,12.7,13.0,12.3,21,516.0,80,No,Yes,26.0,2-High,6,Other,1
No,34.41,40.0,0.0,1.6,127.0,22.0,4.2,0.0,0.0,0.0,14,172.0,10,No,Yes,60.0,2-High,1,Other,0
No,54.41,30.0,70.0,-24.4,237.0,-103.0,0.0,0.7,2.7,1.0,25,136.0,30,No,Yes,46.0,2-High,5,Crafts,0
Yes,30.28,40.0,0.0,0.1,290.0,-56.0,0.3,0.0,0.0,0.0,29,428.0,80,No,Yes,0.0,6-VeryLow,1,Other,0
Yes,46.62,30.0,48.0,-0.2,344.0,34.0,0.0,2.3,1.3,0.0,31,941.0,Unknown,No,No,40.0,1-Highest,7,Professional,0
No,63.46,60.0,0.0,-3.5,16.0,0.0,0.0,0.3,0.0,0.0,17,508.0,80,No,Yes,0.0,2-High,0,Other,0
Yes,54.86,35.0,43.0,-15.3,1600.0,-1511.0,0.0,10.7,2.0,16.7,8,216.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,22.9,10.0,18.0,-8.9,859.0,181.0,2.6,2.0,4.0,0.0,13,367.0,Unknown,No,Yes,64.0,2-High,2,Other,0
No,46.1,44.0,0.0,-51.9,671.0,-557.0,0.5,5.7,0.7,2.3,12,87.0,150,Yes,Yes,0.0,4-Medium,0,Other,0
No,58.57,38.0,73.0,-18.6,408.0,59.0,0.0,12.0,0.7,0.7,33,75.0,200,No,Yes,46.0,4-Medium,6,Other,0
No,82.62,40.0,121.0,-32.6,292.0,-62.0,0.0,2.3,3.0,0.0,27,814.0,Unknown,No,No,34.0,4-Medium,5,Other,0
No,35.34,45.0,1.0,1.1,518.0,276.0,0.0,19.0,2.3,0.0,21,180.0,150,No,Yes,30.0,2-High,7,Other,0
Yes,29.82,30.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13,304.0,150,No,Yes,0.0,2-High,4,Other,0
No,39.3,45.0,0.0,-0.3,499.0,-79.0,0.0,8.0,0.0,0.0,7,198.0,Unknown,No,Yes,46.0,3-Good,4,Other,1
No,49.06,45.0,35.0,6.0,956.0,-76.0,1.2,45.0,6.0,0.0,10,141.0,130,No,Yes,0.0,4-Medium,0,Other,0
No,79.24,61.0,26.0,-22.4,647.0,290.0,0.0,20.3,4.3,0.0,15,44.0,30,No,Yes,0.0,5-Low,0,Other,0
No,11.95,10.0,1.0,4.3,66.0,6.0,1.6,0.3,0.3,0.0,7,216.0,Unknown,No,Yes,44.0,2-High,6,Professional,0
No,30.21,30.0,0.0,0.7,204.0,77.0,0.0,1.3,0.0,0.0,44,323.0,30,No,No,56.0,1-Highest,6,Other,0
No,41.33,40.0,0.0,-1.3,481.0,-52.0,0.0,3.3,8.3,1.0,9,253.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,31.15,30.0,0.0,0.0,82.0,35.0,1.0,0.0,0.0,0.0,42,1187.0,30,No,Yes,34.0,1-Highest,8,Professional,0
No,21.07,15.0,19.0,-6.1,33.0,-28.0,0.0,0.7,0.0,0.0,26,778.0,Unknown,No,Yes,54.0,6-VeryLow,6,Professional,0
No,111.63,85.0,71.0,13.5,1612.0,275.0,6.4,12.7,89.3,0.3,26,98.0,100,Yes,Yes,44.0,3-Good,5,Self,1
No,78.97,72.0,43.0,13.8,492.0,58.0,0.0,3.0,2.3,4.0,8,141.0,150,No,Yes,32.0,2-High,5,Other,0
Yes,50.12,30.0,5.0,-11.5,329.0,78.0,0.0,6.3,2.7,3.0,21,91.0,200,No,Yes,0.0,2-High,0,Other,4
Yes,60.08,45.0,53.0,-18.8,168.0,-168.0,0.0,0.0,0.0,0.0,28,840.0,Unknown,No,Yes,40.0,2-High,8,Other,0
No,47.49,60.0,0.0,0.0,264.0,2.0,0.0,1.0,1.3,0.0,26,313.0,150,No,Yes,22.0,4-Medium,6,Other,0
No,45.24,50.0,0.0,-2.3,166.0,-130.0,0.4,7.0,1.3,0.0,19,556.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
Yes,111.07,52.0,222.0,64.6,755.0,662.0,0.0,3.7,0.3,2.0,24,729.0,Unknown,No,Yes,60.0,3-Good,4,Professional,0
No,161.84,64.0,256.0,-97.8,922.0,-380.0,0.0,3.0,8.7,5.7,7,215.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
Yes,62.98,60.0,0.0,-2.3,903.0,-353.0,1.7,11.7,0.7,3.7,14,395.0,Unknown,No,Yes,38.0,3-Good,2,Other,0
No,58.74,85.0,0.0,-58.7,1659.0,-151.0,0.0,14.0,48.0,2.7,15,200.0,200,No,Yes,0.0,4-Medium,0,Other,0
No,112.79,120.0,0.0,-8.8,217.0,-54.0,0.0,1.3,1.0,2.3,11,321.0,Unknown,No,Yes,0.0,4-Medium,7,Other,1
No,29.99,37.0,0.0,0.0,116.0,-26.0,0.0,1.7,0.0,0.0,19,142.0,30,No,Yes,0.0,5-Low,0,Other,0
No,52.74,65.0,0.0,-2.7,488.0,10.0,0.0,4.3,3.0,0.0,9,288.0,Unknown,No,Yes,46.0,3-Good,6,Other,0
No,38.99,45.0,0.0,0.0,82.0,23.0,0.0,2.0,0.7,0.0,11,310.0,Unknown,No,Yes,0.0,2-High,6,Other,0
No,39.95,30.0,27.0,5.8,362.0,47.0,0.0,10.3,1.0,0.3,36,556.0,80,Yes,Yes,30.0,1-Highest,9,Other,0
No,41.47,32.0,14.0,3.3,319.0,-80.0,1.8,6.0,0.7,0.0,26,762.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,13.4,10.0,1.0,-0.4,86.0,-31.0,0.0,0.0,0.0,1.3,20,609.0,Unknown,No,No,58.0,2-High,6,Professional,0
Yes,72.39,80.0,0.0,2.8,400.0,-102.0,1.6,13.0,0.7,0.0,7,227.0,Unknown,No,Yes,36.0,2-High,9,Professional,0
No,50.98,50.0,0.0,1.0,699.0,-33.0,0.0,0.0,0.0,0.0,31,310.0,10,Yes,Yes,38.0,5-Low,4,Other,0
No,51.79,45.0,48.0,50.4,521.0,223.0,0.0,2.0,10.3,0.0,10,295.0,Unknown,No,Yes,28.0,2-High,7,Other,0
No,54.09,60.0,0.0,-0.1,195.0,66.0,0.0,2.0,2.7,0.0,6,184.0,Unknown,No,Yes,26.0,5-Low,6,Other,0
No,62.88,50.0,39.0,49.7,648.0,405.0,0.0,6.0,0.7,4.0,11,316.0,Unknown,No,Yes,32.0,5-Low,6,Other,0
No,41.59,40.0,1.0,-0.2,1390.0,966.0,0.0,7.0,5.0,3.7,36,182.0,30,No,Yes,0.0,1-Highest,0,Other,0
Yes,133.25,60.0,260.0,-10.5,1247.0,-18.0,0.3,15.0,1.7,1.0,33,294.0,200,No,Yes,0.0,2-High,5,Other,0
No,51.99,60.0,0.0,-1.4,346.0,-68.0,0.0,2.3,4.0,0.0,17,518.0,Unknown,No,Yes,26.0,1-Highest,4,Student,0
No,74.69,60.0,26.0,-10.2,1006.0,-82.0,4.8,25.7,16.3,9.7,37,97.0,150,No,Yes,0.0,7-Lowest,3,Other,0
Yes,15.14,10.0,12.0,13.0,935.0,230.0,0.5,9.0,2.3,0.7,23,202.0,30,No,Yes,52.0,1-Highest,7,Other,0
Yes,158.12,70.0,0.0,5.8,450.0,26.0,26.5,0.0,0.0,0.0,9,259.0,Unknown,No,Yes,42.0,2-High,6,Professional,0
No,9.66,10.0,0.0,-0.2,32.0,3.0,0.2,0.3,0.0,2.0,22,650.0,Unknown,No,Yes,58.0,2-High,5,Other,0
No,65.67,60.0,37.0,-14.7,1092.0,-130.0,0.0,18.7,2.7,0.7,42,687.0,30,No,Yes,60.0,5-Low,6,Professional,0
No,6.25,5.0,1.0,3.8,1.0,4.0,0.0,0.0,0.0,0.0,13,392.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,48.16,50.0,0.0,0.0,311.0,-207.0,0.4,1.3,3.7,0.0,25,502.0,60,Yes,Yes,68.0,3-Good,8,Professional,0
No,40.23,45.0,0.0,1.7,146.0,9.0,0.0,1.0,0.3,0.3,9,256.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,51.47,40.0,0.0,-17.5,111.0,-7.0,17.5,0.3,1.3,0.0,9,262.0,Unknown,No,Yes,56.0,2-High,7,Professional,0
No,77.92,80.0,0.0,1.3,527.0,45.0,0.4,10.3,2.7,4.3,13,68.0,150,No,Yes,0.0,3-Good,0,Other,0
No,29.99,30.0,0.0,0.0,4.0,-3.0,0.0,0.3,0.0,0.0,11,311.0,40,No,Yes,76.0,2-High,9,Other,0
No,102.36,70.0,90.0,-21.1,601.0,-8.0,0.0,6.0,1.3,2.3,22,42.0,30,No,Yes,0.0,3-Good,0,Other,0
Yes,28.49,30.0,0.0,0.0,65.0,-29.0,0.0,0.3,0.3,0.0,31,938.0,Unknown,No,Yes,46.0,1-Highest,6,Professional,0
No,68.86,76.0,0.0,-3.4,285.0,-37.0,0.0,3.3,0.3,2.3,15,434.0,Unknown,No,Yes,46.0,2-High,6,Other,1
No,48.39,50.0,21.0,-8.4,450.0,-32.0,0.0,2.7,0.0,5.7,9,257.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
No,69.67,40.0,96.0,25.1,395.0,87.0,0.0,3.3,7.3,1.0,10,122.0,130,No,Yes,0.0,2-High,0,Other,0
No,42.47,45.0,28.0,-2.2,720.0,-105.0,1.6,1.3,44.0,3.7,8,234.0,Unknown,No,Yes,40.0,2-High,6,Other,0
Yes,27.76,30.0,0.0,-0.5,4.0,-4.0,0.0,0.0,0.0,0.0,36,1089.0,Unknown,No,Yes,30.0,1-Highest,3,Other,0
Yes,42.81,30.0,21.0,-9.8,189.0,-11.0,0.0,1.0,0.7,0.0,27,811.0,Unknown,No,No,76.0,2-High,3,Self,0
Yes,102.18,45.0,70.0,22.4,569.0,718.0,0.0,2.0,7.3,8.3,12,297.0,60,No,Yes,30.0,2-High,5,Professional,0
No,30.8,30.0,2.0,2.4,86.0,43.0,0.0,1.7,0.7,0.0,29,709.0,30,No,Yes,26.0,2-High,4,Other,0
Yes,95.05,105.0,4.0,3.4,745.0,1025.0,0.2,4.3,3.0,2.7,25,17.0,130,No,Yes,30.0,1-Highest,8,Other,0
No,33.98,30.0,0.0,-0.7,18.0,-17.0,0.0,1.7,0.0,0.0,34,1040.0,Unknown,No,Yes,0.0,1-Highest,5,Other,0
No,95.14,95.0,0.0,-10.2,1214.0,1.0,0.4,38.0,27.0,11.3,13,82.0,150,No,Yes,0.0,5-Low,0,Other,0
No,63.59,60.0,44.0,-13.6,976.0,-182.0,0.0,12.3,1.0,0.0,45,460.0,10,No,Yes,36.0,3-Good,9,Other,0
Yes,29.99,40.0,0.0,0.0,99.0,-21.0,0.0,0.0,0.0,0.0,10,312.0,Unknown,No,No,38.0,2-High,7,Other,0
No,16.99,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,870.0,Unknown,No,Yes,60.0,7-Lowest,3,Other,0
No,135.39,85.0,182.0,8.1,1684.0,52.0,0.5,13.7,0.3,0.0,16,102.0,150,Yes,Yes,34.0,2-High,6,Professional,0
No,110.24,36.0,195.0,-20.1,1795.0,-384.0,14.2,3.7,0.0,0.7,16,470.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
No,93.71,83.0,79.0,-41.5,2216.0,219.0,0.3,30.3,3.0,7.3,8,252.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,19.11,19.0,0.0,-32.7,105.0,-77.0,0.0,0.7,0.3,0.0,26,775.0,Unknown,No,Yes,48.0,2-High,7,Other,0
No,30.2,22.0,18.0,5.9,222.0,40.0,0.5,2.7,3.7,4.0,7,180.0,150,No,Yes,52.0,4-Medium,3,Other,0
Yes,17.08,15.0,1.0,-19.3,10.0,0.0,0.0,1.0,0.0,0.0,16,495.0,Unknown,Yes,Yes,32.0,5-Low,4,Other,0
No,31.0,30.0,3.0,0.6,163.0,-117.0,0.0,9.0,0.0,0.0,10,281.0,Unknown,No,Yes,30.0,3-Good,5,Other,0
No,13.46,25.0,0.0,-13.5,200.0,-200.0,0.0,1.3,5.0,0.3,9,116.0,Unknown,Yes,Yes,0.0,5-Low,0,Other,0
No,30.24,30.0,0.0,-0.2,84.0,7.0,0.0,0.0,0.0,0.0,24,596.0,30,Yes,No,46.0,2-High,7,Other,0
No,33.53,30.0,1.0,0.1,221.0,-46.0,0.0,12.0,0.7,0.0,13,392.0,Unknown,No,Yes,44.0,7-Lowest,5,Other,0
No,85.12,70.0,64.0,-16.2,1472.0,-484.0,0.0,8.3,53.7,2.3,6,122.0,150,Yes,Yes,0.0,5-Low,0,Other,0
Yes,33.78,30.0,5.0,-3.8,392.0,-156.0,0.0,7.7,6.3,0.0,20,617.0,Unknown,No,Yes,30.0,2-High,6,Other,1
No,32.9,30.0,4.0,2.3,174.0,91.0,1.6,0.3,1.7,1.0,12,367.0,Unknown,No,Yes,24.0,2-High,7,Other,0
Yes,33.65,40.0,6.0,11.0,182.0,334.0,1.2,1.3,1.7,0.0,12,355.0,Unknown,No,Yes,82.0,2-High,7,Other,0
No,53.73,17.0,33.0,-12.8,163.0,-43.0,16.0,0.3,1.7,0.0,30,908.0,Unknown,No,Yes,0.0,1-Highest,0,Other,0
Yes,81.86,35.0,5.0,12.1,298.0,128.0,44.6,13.7,4.3,0.0,23,713.0,Unknown,No,Yes,0.0,1-Highest,0,Other,0
No,35.48,45.0,0.0,-0.5,172.0,50.0,0.3,0.7,21.0,2.0,10,296.0,Unknown,No,Yes,50.0,3-Good,5,Other,0
No,191.56,150.0,128.0,-35.4,1230.0,-780.0,2.2,23.3,0.3,0.3,21,633.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,62.32,67.0,0.0,-2.3,332.0,-263.0,0.0,5.0,4.3,0.0,35,1047.0,Unknown,No,No,44.0,3-Good,6,Other,0
No,32.98,32.0,0.0,0.5,242.0,-51.0,0.0,1.0,1.7,0.0,23,675.0,Unknown,No,Yes,48.0,1-Highest,6,Other,0
No,96.76,85.0,64.0,-3.0,1351.0,248.0,0.0,33.7,3.3,5.3,25,212.0,80,Yes,Yes,28.0,5-Low,4,Other,1
No,49.99,60.0,0.0,0.0,994.0,-90.0,0.0,14.0,2.7,0.0,12,373.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
Yes,51.28,60.0,0.0,1.7,371.0,278.0,0.0,2.3,0.0,0.0,11,334.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
No,37.33,30.0,11.0,6.9,124.0,40.0,0.0,2.0,0.0,0.0,29,877.0,Unknown,No,Yes,50.0,1-Highest,9,Other,0
No,44.03,30.0,12.0,5.7,135.0,34.0,7.7,0.0,0.0,0.0,24,26.0,30,No,Yes,58.0,4-Medium,6,Other,0
Yes,54.82,30.0,70.0,-24.8,229.0,-115.0,0.0,0.3,0.7,0.0,15,384.0,10,No,Yes,30.0,2-High,5,Clerical,0
No,54.7,41.0,33.0,-8.5,321.0,-15.0,5.6,3.7,0.0,0.0,27,207.0,30,No,Yes,32.0,5-Low,6,Other,0
No,173.17,40.0,430.0,-24.4,919.0,6.0,0.0,8.7,0.3,0.7,14,407.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,30.38,30.0,0.0,-0.4,56.0,-13.0,0.4,0.0,1.3,0.0,26,787.0,Unknown,No,No,40.0,5-Low,5,Other,0
No,52.25,45.0,24.0,-3.6,577.0,199.0,0.0,5.7,0.0,6.7,10,-2.0,250,No,Yes,0.0,5-Low,0,Other,0
Yes,41.26,45.0,4.0,6.0,600.0,320.0,0.6,1.3,5.0,1.0,16,481.0,Unknown,No,Yes,50.0,2-High,4,Other,0
No,41.8,55.0,0.0,7.2,126.0,18.0,0.0,0.3,1.3,0.0,6,170.0,130,No,Yes,0.0,3-Good,4,Other,0
No,11.54,5.0,7.0,-3.8,7.0,-4.0,0.0,0.0,0.0,0.0,25,752.0,Unknown,No,Yes,70.0,1-Highest,6,Other,0
No,122.9,60.0,174.0,69.6,1825.0,599.0,0.0,16.7,0.7,0.3,9,27.0,80,No,Yes,0.0,2-High,0,Other,0
No,100.34,110.0,1.0,-0.4,2036.0,282.0,0.0,19.7,7.3,6.7,8,238.0,Unknown,No,Yes,32.0,2-High,8,Other,1
No,78.25,75.0,0.0,0.0,848.0,-120.0,0.0,4.7,3.3,0.0,34,228.0,30,No,Yes,54.0,1-Highest,2,Professional,0
Yes,28.52,10.0,45.0,-2.1,559.0,-99.0,0.5,3.0,2.3,0.0,8,238.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,27.5,34.0,2.0,-27.5,796.0,-796.0,0.0,10.0,5.0,8.3,12,98.0,130,Yes,Yes,32.0,4-Medium,3,Other,0
Yes,50.34,50.0,0.0,0.0,212.0,108.0,0.1,0.3,1.0,0.0,19,554.0,Unknown,No,No,28.0,3-Good,5,Other,0
No,29.99,30.0,0.0,0.0,77.0,19.0,0.0,0.0,0.0,0.0,32,337.0,30,Yes,No,60.0,1-Highest,9,Self,0
No,32.78,32.0,0.0,-0.3,14.0,4.0,0.0,0.0,1.7,0.0,18,276.0,30,Yes,No,54.0,2-High,8,Professional,0
No,64.67,42.0,2.0,-4.0,342.0,-72.0,18.7,6.0,2.3,0.0,18,541.0,Unknown,No,Yes,36.0,2-High,4,Professional,0
No,102.75,52.0,132.0,86.5,775.0,384.0,0.0,14.7,0.3,0.7,24,374.0,30,No,Yes,52.0,4-Medium,7,Other,0
No,67.13,45.0,69.0,53.4,902.0,-96.0,0.3,5.0,3.7,0.0,10,299.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,76.74,60.0,65.0,5.4,1008.0,-52.0,6.7,2.0,8.7,0.0,52,163.0,40,Yes,Yes,54.0,1-Highest,7,Other,0
No,38.48,40.0,24.0,24.4,248.0,102.0,0.0,0.3,1.7,0.7,13,409.0,Unknown,No,Yes,48.0,2-High,6,Professional,1
No,51.47,45.0,44.0,-13.5,924.0,9.0,0.0,33.0,3.0,0.0,23,684.0,Unknown,No,No,28.0,3-Good,7,Other,0
Yes,59.99,70.0,0.0,0.0,23.0,-17.0,0.0,0.7,0.3,0.0,12,353.0,Unknown,Yes,Yes,58.0,2-High,5,Other,0
No,39.99,50.0,0.0,0.0,686.0,169.0,0.0,1.0,1.3,0.0,18,529.0,Unknown,No,Yes,52.0,2-High,6,Professional,0
Yes,21.15,10.0,27.0,-9.9,202.0,-34.0,0.0,0.7,3.0,0.0,25,734.0,30,No,No,50.0,2-High,6,Crafts,1
No,95.31,70.0,105.0,-43.3,832.0,-225.0,0.0,2.7,9.3,0.0,9,270.0,Unknown,No,Yes,40.0,2-High,7,Other,0
Yes,19.5,18.0,4.0,-7.9,31.0,-16.0,0.0,0.3,0.0,0.3,22,614.0,30,No,Yes,0.0,2-High,0,Other,0
No,33.99,40.0,0.0,0.0,244.0,-47.0,0.0,9.3,0.0,0.0,14,398.0,Unknown,No,Yes,48.0,2-High,8,Clerical,0
No,17.79,17.0,2.0,-0.8,9.0,-1.0,0.0,0.3,0.7,0.0,22,674.0,Unknown,No,Yes,50.0,2-High,7,Other,0
No,45.21,35.0,0.0,-2.9,117.0,-37.0,0.0,0.7,0.0,0.0,23,707.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,50.0,50.0,0.0,0.0,266.0,-44.0,0.0,7.0,0.0,0.0,18,290.0,150,No,Yes,0.0,4-Medium,0,Other,0
Yes,9.59,10.0,0.0,-0.1,8.0,8.0,0.0,0.0,0.0,0.0,11,343.0,Unknown,No,Yes,60.0,2-High,9,Professional,0
Yes,250.85,210.0,86.0,41.8,2307.0,689.0,13.9,12.0,1.0,0.0,21,143.0,80,No,Yes,34.0,3-Good,6,Professional,0
Yes,61.58,30.0,112.0,-65.6,624.0,-624.0,0.0,2.3,2.7,15.7,9,275.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,51.97,60.0,0.0,0.0,892.0,71.0,0.0,15.0,2.7,0.0,20,593.0,Unknown,No,Yes,44.0,2-High,7,Other,0
No,98.53,60.0,118.0,-31.3,1879.0,162.0,0.2,16.3,1.3,2.0,12,341.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,33.25,40.0,0.0,0.0,286.0,21.0,0.0,4.0,1.7,2.3,14,415.0,Unknown,No,Yes,34.0,4-Medium,0,Other,0
No,35.7,40.0,14.0,-5.7,346.0,-72.0,0.0,6.7,1.3,0.7,14,410.0,Unknown,No,Yes,32.0,3-Good,7,Other,0
Yes,52.43,50.0,0.0,-1.4,156.0,-30.0,0.0,1.0,1.7,0.0,26,780.0,Unknown,No,Yes,30.0,1-Highest,7,Self,0
No,60.73,70.0,0.0,-0.7,1068.0,34.0,0.0,2.0,3.0,0.0,16,466.0,60,Yes,Yes,24.0,3-Good,3,Other,0
No,40.99,40.0,2.0,-0.6,886.0,38.0,0.0,6.3,3.7,11.0,8,226.0,Unknown,No,Yes,38.0,2-High,7,Other,0
No,21.53,10.0,15.0,5.8,749.0,253.0,0.6,2.0,0.0,0.0,15,103.0,30,No,Yes,34.0,3-Good,7,Other,0
No,70.46,70.0,12.0,-10.5,644.0,-216.0,0.7,9.3,0.7,5.3,14,427.0,Unknown,No,Yes,26.0,5-Low,0,Other,0
Yes,37.97,50.0,5.0,0.0,286.0,36.0,2.2,11.0,1.0,8.7,11,317.0,Unknown,No,Yes,0.0,2-High,0,Other,0
